id,name,year,users_rated,avg_rating,geek_rating,weight,owned,fans,views,plays,plays_month,min_players,max_players,min_players_recomended,max_players_recomended,min_players_best,max_players_best,min_playtime,max_playtime,awards,expansions,min_age,link,description,price_euro
284306,Star Scrappers: Orbital,2021,443,6.50432,5.65569,2.0714,1266,47,90960,1034,13,1,5,2,5,2,2,30,90,1,1,10,/boardgame/284306/star-scrappers-orbital,,
369993,FUSE Countdown,2023,148,7.69916,5.65568,2.5,486,19,17536,1009,74,1,4,1,4,1,1,10,10,0,0,14,/boardgame/369993/fuse-countdown,Revisit FUSE with new obstacles but also new tools!,34.19
334646,Dice Hospital: ER – Emergency Roll,2022,350,6.55777,5.65563,1.9091,721,21,25290,2357,77,1,6,1,3,1,1,20,30,0,2,10,/boardgame/334646/dice-hospital-er-emergency-roll,"Flip, roll and write your way to treat as many patients as possible!",
133437,Dead Panic,2013,1195,5.96267,5.65563,2.2766,2968,78,153988,1569,13,2,6,2,5,4,4,90,90,0,2,13,/boardgame/133437/dead-panic,Survive against a relentless horde of zombies until help arrives.,
291828,Car Wars (Sixth Edition),2021,188,8.10359,5.65533,2.5714,641,105,74002,302,6,2,4,2,4,4,4,60,180,0,15,10,/boardgame/291828/car-wars-sixth-edition,Battle and duel with other drivers in the lawlessness of year 2070!,
162315,Mouse Guard: Swords & Strongholds,2015,278,6.98748,5.65531,1.375,848,50,73299,858,13,2,2,2,2,2,2,15,30,0,0,8,/boardgame/162315/mouse-guard-swords-strongholds,,
243994,Swordcrafters,2018,416,6.49962,5.65528,1.3333,679,31,105493,1214,8,1,5,2,4,3,3,20,30,0,1,6,/boardgame/243994/swordcrafters,"Be a smith, forging the best, sturdiest swords in all the lands.",
367771,Stomp the Plank,2022,217,7.1473,5.65497,1.0,439,22,23797,1870,238,2,4,2,4,4,4,15,20,2,0,5,/boardgame/367771/stomp-plank,Elephant pirates push their luck to try not to fall off their plank before the others,24.98
364008,Maudit Mot Dit,2022,215,7.13567,5.65494,1.4,510,12,8247,1353,52,3,6,3,6,5,5,30,30,3,0,12,/boardgame/364008/maudit-mot-dit,Guess the word with the exact number of clues!,19.31
18723,"Aye, Dark Overlord! The Red Box",2005,3053,5.84945,5.65491,1.2827,5854,101,259352,3661,9,4,16,4,8,4,5,30,30,1,1,13,/boardgame/18723/aye-dark-overlord-red-box,Roleplay a cartoon boss bullying their goblin workforce.,
366,Viva Pamplona!,1992,436,6.35888,5.65469,1.38,365,11,50690,1552,9,2,6,4,6,6,6,45,45,0,0,8,/boardgame/366/viva-pamplona,,
358669,12 Chip Trick,2022,325,6.58292,5.65466,1.25,297,21,22280,1065,247,2,4,3,3,3,3,20,20,0,0,8,/boardgame/358669/12-chip-trick,"With just 12 cards—err, chips, try to win the most points. Well, maybe just 21.",
326767,Infinity N4: Core Rules,2020,105,8.80476,5.65424,4.3571,171,15,11493,405,20,2,2,1,2,2,2,90,120,0,2,12,/boardgame/326767/infinity-n4-core-rules,Miniature skirmish wargame set in cyberpunk future - it's always your turn.,
262388,Qwantum,2018,465,6.33447,5.65413,1.3077,998,15,41015,3873,21,2,4,2,4,2,2,15,15,0,0,8,/boardgame/262388/qwantum,Get bigger then smaller as you group and select dice in this follow up to Qwixx.,
250781,Shikoku,2018,345,6.62039,5.65402,1.75,714,35,58944,1099,20,3,8,4,8,5,6,30,40,0,0,8,/boardgame/250781/shikoku,"Race to the temple, but... moderation! Be the second (or second to last) to win!",
332233,Death Roads: All Stars,2023,180,7.57467,5.6538,2.7778,459,60,37873,476,90,1,5,1,5,4,4,45,90,0,3,14,/boardgame/332233/death-roads-all-stars,Elite Drivers compete in the deadliest car race show in the Divided States of America,
236484,Facecards,2017,337,6.54822,5.65372,1.0,554,9,24925,1451,8,3,7,3,7,5,5,20,20,1,0,10,/boardgame/236484/facecards,Pair two cards in your hand based on loose connections and hope others see them too.,
356314,Exit: The Game – Advent Calendar: The Silent Storm,2022,119,8.14118,5.65371,2.0,681,5,17421,2299,117,1,4,1,2,1,1,45,800,0,0,10,/boardgame/356314/exit-game-advent-calendar-silent-storm,Unravel the mystery of the Silent Storm!,
362860,Dice Hunters of Therion,2022,381,6.466,5.65356,1.0769,863,19,36733,1938,64,2,4,2,4,3,4,30,30,0,1,8,/boardgame/362860/dice-hunters-therion,"Use the dice to be a hero, defeat villains, and gain rewards.",21.99
232403,Haunt the House,2018,299,6.78438,5.65356,2.0,916,77,72072,841,6,2,5,2,5,4,4,30,40,0,4,8,/boardgame/232403/haunt-house,Ghosts look to scare ghost hunters at just the right time.,
330664,Varuna,2021,193,7.3367,5.65347,2.6,641,23,32360,887,22,1,100,1,4,1,1,15,20,0,0,14,/boardgame/330664/varuna,A flip-and-write about discovering and studying dinosaurs on an oceanic moon.,
329484,Pyramido,2023,233,7.21622,5.65345,1.7273,447,43,64518,866,159,2,4,2,4,2,2,45,45,0,0,8,/boardgame/329484/pyramido,"Construct a magnificent pyramid of dominoes, brick by brick.",28.39
374926,"Stalingrad: Advance to the Volga, 1942",2023,169,7.92562,5.65342,1.95,519,61,64517,195,10,1,1,1,1,1,1,120,360,0,0,14,/boardgame/374926/stalingrad-advance-volga-1942,A solitaire Stalingrad game suitable for all skill levels.,
90474,Gold!,2011,463,6.36868,5.6531,1.5,648,8,57236,1802,6,2,3,2,3,3,3,20,20,1,1,8,/boardgame/90474/gold,,
33088,Chabyrinthe,2007,948,6.05894,5.65297,1.2593,2165,24,62142,2315,17,2,4,2,4,2,2,15,15,0,0,6,/boardgame/33088/chabyrinthe,Bring the stray cats to loving homes through this gutter maze!,
232417,Druids,2017,388,6.46675,5.65296,1.6,975,8,31935,933,6,3,5,3,5,5,5,45,45,0,0,10,/boardgame/232417/druids,"Gather knowledge, but don't go for all domains!",
368517,Dice Manor,2023,249,6.92392,5.65294,1.8333,547,31,35965,749,32,2,4,3,4,4,4,30,45,0,0,14,/boardgame/368517/dice-manor,Build and market the most magnificent manor!,60.7
345887,Dice Kingdoms of Valeria,2022,190,7.35067,5.65265,1.875,720,35,28060,1212,32,1,4,1,4,3,3,30,45,0,1,8,/boardgame/345887/dice-kingdoms-valeria,A Roll & Write game in the Valeria Universe.,
335271,Camel Up: Off Season,2021,240,7.05021,5.65261,2.0,862,26,69767,595,13,3,5,3,3,3,3,45,45,0,1,8,/boardgame/335271/camel-season,Can you stack the camels in your caravan with goods without making them topple?,32.1
234468,Minute Realms,2017,413,6.43434,5.65256,1.8947,740,24,69126,1439,11,2,5,3,5,3,4,15,30,0,0,10,/boardgame/234468/minute-realms,Quickly build your civilization & defend against invaders.,
21436,18FL,2006,201,7.09532,5.65231,3.619,186,9,49995,565,7,2,4,2,4,3,3,150,150,0,0,12,/boardgame/21436/18fl,Run railroad companies in the Sunshine State toward untold riches or bankruptcy.,
357203,Longboard,2022,293,6.66395,5.6523,1.1667,668,32,50468,936,23,2,4,2,4,3,3,20,30,0,1,8,/boardgame/357203/longboard,Build the biggest and best surfboards on the beach!,
380439,Fiction,2023,277,6.74452,5.6522,1.8,859,19,24746,1482,116,2,8,2,5,3,3,20,20,0,0,10,/boardgame/380439/fiction,Best the Lie-brarian as a team and guess the secret word from classic literature.,
361905,Lofoten,2022,293,6.79809,5.65208,2.25,743,83,109662,715,14,2,2,2,2,2,2,40,45,1,0,12,/boardgame/361905/lofoten,Which of the two Jarls of Lofoten will be the most skillful?,29.59
57759,Filipino Fruit Market,2009,322,6.54412,5.65196,1.8947,517,6,50507,699,13,3,5,3,5,4,4,30,30,0,0,10,/boardgame/57759/filipino-fruit-market,,
4862,Outburst!,1986,1938,5.83853,5.65196,1.1654,4467,16,238425,2694,12,2,99,4,4,6,6,60,60,0,1,18,/boardgame/4862/outburst,Find ten terms to a given umbrella term.,
306676,Tales from the Loop: The Board Game,2022,300,6.92323,5.65192,3.375,1220,165,143824,704,11,1,5,1,5,3,3,90,180,0,2,14,/boardgame/306676/tales-loop-board-game,Solve mysteries as kids in a strange world set in the 80s that never was.,95.67
322696,An Otter Won,2020,224,6.99687,5.65174,1.5455,680,8,15266,1439,34,2,2,2,2,2,2,5,15,0,0,6,/boardgame/322696/otter-won,"A spiritual sequel to Why I Otter, taking everything up a notch (including otters).",
352,Trumpet,1990,595,6.1973,5.65145,1.4426,1134,9,97034,1214,8,2,6,3,6,4,4,45,45,2,0,9,/boardgame/352/trumpet,Win tricks and change trump in order to move around the board.,
277662,Coralia,2019,367,6.52522,5.65141,2.0,667,22,51706,1178,9,2,4,2,4,4,4,30,35,0,0,10,/boardgame/277662/coralia,,17.8
268252,Colorful,2019,218,7.04381,5.65134,1.0,450,13,32679,2521,64,2,6,3,6,6,6,15,15,0,0,14,/boardgame/268252/colorful,Match the others' color choices for a given topic.,
369635,Between Two Cities Essential Edition,2022,166,7.50045,5.65102,1.8,643,16,29533,508,25,1,7,3,7,5,6,30,30,0,0,14,/boardgame/369635/between-two-cities-essential-edition,Build a thriving city with each of your neighbors.,47.36
212487,AFFLICTION: Salem 1692,2017,226,7.17783,5.65096,2.75,588,29,46903,493,8,2,4,2,4,4,4,30,60,0,1,12,/boardgame/212487/affliction-salem-1692,,
364541,Knight Fall,2022,256,6.95619,5.65095,2.25,865,140,147287,439,9,1,6,1,2,4,4,45,60,0,0,13,/boardgame/364541/knight-fall,Knights seek to protect an abbey from the incoming demons.,
313008,Apollo: A Game Inspired by NASA Moon Missions,2020,505,6.29841,5.6509,2.6429,2613,43,123005,905,20,2,5,2,4,3,3,30,60,0,0,12,/boardgame/313008/apollo-game-inspired-nasa-moon-missions,"Houston, we have a problem! Prioritize and communicate, or the mission may be lost.",
131493,Secret Code 13+4,2012,305,6.64748,5.6509,1.3636,827,17,35811,1509,21,2,4,2,4,3,3,15,15,0,0,8,/boardgame/131493/secret-code-134,"Secret agents race to treasure, using arithmetic to defeat museum security.",
263360,Shy Monsters,2019,309,6.70014,5.65074,1.2222,741,12,26254,1475,10,2,2,2,2,2,2,10,15,0,0,10,/boardgame/263360/shy-monsters,"Bluff your way out of the dungeon, or trap The Hero!",
188018,Nine Tiles,2015,356,6.57464,5.65056,1.0,736,8,42654,1412,20,2,4,2,4,3,4,15,15,0,0,6,/boardgame/188018/nine-tiles,Flip your tiles to match the pattern first!,
360706,On Tour: Paris and New York,2022,187,7.21791,5.6504,2.0,923,21,14076,663,31,1,8,1,8,3,4,20,30,0,0,10,/boardgame/360706/tour-paris-and-new-york,Schedule the most jazz concerts in Paris or New York,
311822,Kinghill,2022,136,8.10294,5.65021,3.0,418,144,46779,335,11,1,2,2,2,2,2,45,90,0,0,13,/boardgame/311822/kinghill,"Strategic worker placement game, mixed with modern card elements.",
260201,Manitoba,2018,415,6.44935,5.65009,2.6842,954,35,124182,827,6,2,4,2,4,4,4,60,75,0,0,12,/boardgame/260201/manitoba,,
245710,Blossoms,2018,850,6.04413,5.65005,1.1923,1908,34,78727,3369,23,2,2,2,2,2,2,20,20,0,1,8,/boardgame/245710/blossoms,"Push your luck in the world of flower growing, but make sure there's a pot to use!",
248375,SAGA Rulebook (2nd Edition),2018,137,8.24891,5.65004,2.6,278,34,24820,294,7,2,6,2,6,2,2,40,320,0,8,12,/boardgame/248375/saga-rulebook-2nd-edition,,
29140,Tumblin-Dice Jr.,2006,260,6.74785,5.64999,1.0,300,0,29725,1917,18,2,2,2,2,2,2,5,5,0,0,6,/boardgame/29140/tumblin-dice-jr,,
158915,GEM,2015,464,6.28487,5.64994,2.0,2025,13,39287,937,6,2,4,2,4,3,3,15,15,0,1,10,/boardgame/158915/gem,Players are jewel collectors in this tense auction game of asset leverage and wit.,
366683,Raising Robots,2023,144,8.01132,5.64991,3.2222,646,318,58149,572,393,1,6,1,6,1,6,60,90,0,1,14,/boardgame/366683/raising-robots,Compete against rival inventors to assemble the best team of robots.,
356996,The Border,2022,340,6.58244,5.64985,1.0,692,14,22947,3282,77,2,4,2,4,2,3,30,30,0,0,8,/boardgame/356996/border,Mark off all the border spaces to score the area you've just surrounded.,16.19
294294,Letterpress,2020,261,6.81957,5.64979,1.7778,623,12,35835,1048,33,1,6,1,6,1,2,20,20,0,0,14,/boardgame/294294/letterpress,"Draft letters, spell words, complete challenges and build up for the final showdown.",
253470,Greedy Kingdoms,2018,257,6.88825,5.64949,1.6,670,8,36592,662,11,2,2,2,2,2,2,20,20,0,0,10,/boardgame/253470/greedy-kingdoms,Read your enemy accordingly to get the upper hand in this bluff-face-off.,
280566,Adventure Mart,2020,350,6.73046,5.64938,2.5714,773,60,63448,612,12,2,4,2,4,3,3,45,60,0,0,10,/boardgame/280566/adventure-mart,Manage your own fantasy convenience store in this devilishly cute deckbuilder.,
241025,Penny Papers Adventures: Skull Island,2018,480,6.31064,5.64925,1.9,1144,10,31035,1694,21,1,99,1,31,3,3,20,20,0,0,8,/boardgame/241025/penny-papers-adventures-skull-island,As a fearless adventurer try to find as many treasures as possible.,
349523,Resident Evil: The Board Game,2023,181,8.53343,5.64917,2.6154,857,116,102490,437,77,1,4,1,4,2,2,60,90,0,5,14,/boardgame/349523/resident-evil-board-game,"Enter the Spencer Mansion, home of survival horror. Can you survive the night?",
303159,Deep Vents,2020,407,6.43061,5.64901,2.6316,1291,41,62297,849,7,2,4,2,3,3,3,40,60,0,0,13,/boardgame/303159/deep-vents,Attack opponents as you fuel a hydrothermal ecosystem and attempt to hoard archaea.,
181325,Completto,2015,326,6.59049,5.64895,1.0,453,13,28502,1856,6,2,4,3,4,3,4,30,30,1,0,8,/boardgame/181325/completto,,
317526,Masters of The Universe: Fields of Eternia The Board Game,2022,215,7.54322,5.64893,2.9286,777,111,137418,290,9,1,6,1,3,2,2,90,180,0,10,12,/boardgame/317526/masters-universe-fields-eternia-board-game,Forces of Eternia clash on your table-top!,
287952,Unstable Unicorns: NSFW Base Game,2019,463,6.55099,5.64892,1.8,1797,20,38041,867,11,2,8,3,6,4,5,30,45,0,11,21,/boardgame/287952/unstable-unicorns-nsfw-base-game,,
257160,Thieves Den,2019,311,6.72909,5.64871,2.1852,825,51,53827,764,7,2,5,2,5,3,3,30,45,0,2,10,/boardgame/257160/thieves-den,Nab treasures and sell to underworld fences as you take on the role of a Master Thief,
261262,Blöde Kuh,2018,387,6.48591,5.64865,1.1818,658,14,31024,1266,11,3,6,4,6,4,6,15,25,2,0,8,/boardgame/261262/blode-kuh,,
22465,On the Dot,2006,635,6.17555,5.64855,1.6538,1354,10,58215,1623,6,2,4,2,4,2,2,5,5,2,0,10,/boardgame/22465/dot,Combine transparent tiles to recreate a pattern of dots before your opponents.,
345122,Holly Jolly,2021,202,7.16338,5.64839,1.4,707,21,23308,730,50,2,4,2,3,3,3,20,30,0,4,8,/boardgame/345122/holly-jolly,Gather around the tree to collect ornaments and open presents!,
283718,Deckscape: The Curse of the Sphinx,2019,715,6.05324,5.6483,1.7059,1586,17,24405,924,9,1,6,1,4,2,3,30,90,0,0,12,/boardgame/283718/deckscape-curse-sphinx,Solve puzzles & riddles to escape the mummy and solve an ancient mystery!,9.01
227693,Tiny Park,2017,339,6.51791,5.64825,1.125,675,16,30224,2357,10,2,4,2,4,2,3,10,10,1,0,5,/boardgame/227693/tiny-park,Push your luck rolling dice to play polyominoes to complete your theme park.,
154479,Piña Pirata,2014,843,6.07167,5.6482,1.2432,1677,33,69262,2780,10,2,6,2,4,3,4,30,30,0,0,7,/boardgame/154479/pina-pirata,A card shedding game where each round adds new rules to follow.,
2464,Swords & Sorcery: Quest and Conquest in the Age of Magic,1978,259,6.96544,5.64817,3.2258,735,50,127746,117,12,2,7,1,2,2,2,180,180,1,0,12,/boardgame/2464/swords-sorcery-quest-and-conquest-age-magic,"Unique strategic fantasy battle in a richly thematic world, named with a wink and nod",
192116,Cthulhu: A Deck Building Game,2016,281,6.89904,5.64795,2.625,684,54,82679,594,6,1,6,1,4,1,2,45,120,0,1,14,/boardgame/192116/cthulhu-deck-building-game,,
361214,Order Overload: Cafe,2022,267,6.77453,5.64774,1.2,715,16,26155,1583,150,2,6,2,6,4,5,20,20,0,0,6,/boardgame/361214/order-overload-cafe,Remember the drink orders placed at your coffee shop...or lose your job.,19.99
319421,Mission Catastrophe,2022,182,7.51896,5.64769,2.0,581,110,39941,525,6,1,6,1,6,5,5,30,60,0,1,10,/boardgame/319421/mission-catastrophe,Members of an alien crew compete to reach the last escape pod.,
255639,Mesozooic,2018,450,6.36637,5.64633,1.625,1051,16,68778,1239,6,2,6,2,6,3,4,20,20,0,2,8,/boardgame/255639/mesozooic,Draft appealing attractions and race to create the best dino-themed park!,
252479,Penny Lane,2019,292,6.6995,5.64619,1.6667,769,56,45490,773,8,2,5,2,4,2,2,30,30,0,0,14,/boardgame/252479/penny-lane,Build your city lane by placing pennies to score the most points.,
370621,Hollywood 1947,2023,207,7.22593,5.64618,1.3333,1386,74,69572,629,184,1,9,6,9,8,9,20,40,0,0,14,/boardgame/370621/hollywood-1947,"Create masterful films, but beware of communists slipping in propaganda.",
213503,The Brigade,2018,346,6.65958,5.64608,1.875,987,76,57877,613,6,2,4,3,4,4,4,20,40,3,4,8,/boardgame/213503/brigade,Firefighting teams try to be the best in putting out fires from magic gone wrong!,
286205,18NewEngland,2019,178,7.30787,5.64601,3.4167,391,6,35524,626,7,2,5,3,5,4,4,180,240,0,1,0,/boardgame/286205/18newengland,,
361240,Vivarium,2022,218,7.146,5.64598,1.8333,527,59,40401,794,37,2,4,2,4,4,4,30,30,0,0,10,/boardgame/361240/vivarium,Scientists manoeuvre to be the one with the most incredible discoveries.,
332853,Dom Pierre,2022,223,6.97869,5.64593,3.8182,690,51,85088,485,8,2,4,2,4,3,3,60,120,2,1,12,/boardgame/332853/dom-pierre,"Plant, harvest, produce and sell. Distribute your best champagne all over the world!",
74,Apples to Apples,1999,18993,5.75979,5.64593,1.1559,28955,315,979686,34556,66,4,10,4,10,6,8,30,30,3,7,12,/boardgame/74/apples-apples,Choose silly or clever word matches to win this popular party game.,49.56
223726,Destination X,2017,328,6.55322,5.64591,1.25,520,17,41809,1442,12,2,10,2,6,4,4,20,40,0,0,10,/boardgame/223726/destination-x,Ask geography questions to work out where the spy is hiding.,
240822,Troika,2017,523,6.21813,5.64583,1.2727,1360,24,60231,1502,6,2,5,2,5,3,4,20,20,0,0,7,/boardgame/240822/troika,,
336851,Meeples & Monsters,2022,268,6.79771,5.64562,2.6,674,25,42815,640,12,2,4,1,4,2,3,45,60,0,1,13,/boardgame/336851/meeples-monsters,Train the village and protect it from monsters and threats.,68.99
99219,Swish,2011,687,6.10632,5.64561,1.275,1597,20,52674,1568,6,2,6,1,6,2,4,10,10,2,0,8,/boardgame/99219/swish,Find sets of transparent cards that will match when they get stacked.,
194078,Operation Mercury: The Invasion of Crete,2017,144,8.05694,5.64558,3.8889,753,30,105952,191,7,2,2,1,2,2,2,60,1710,0,0,0,/boardgame/194078/operation-mercury-invasion-crete,,
342209,echoes: The Microchip,2021,332,6.53282,5.64546,1.0,984,4,12792,534,10,1,6,1,4,2,2,60,60,0,0,14,/boardgame/342209/echoes-microchip,Find out what caused civilization's downfall.,
146818,Cappuccino,2013,540,6.20554,5.6454,1.2424,721,15,45293,1785,8,2,4,2,4,3,3,10,20,0,0,8,/boardgame/146818/cappuccino,For coffee lovers & thinkers. Move your cup onto not higher stack to be the highest.,
330665,Bellum Magica,2021,278,6.74492,5.64538,1.75,606,19,43857,773,12,2,5,2,5,4,4,15,30,1,0,10,/boardgame/330665/bellum-magica,You must become the richest of all the evil lords !,24.89
284665,Board Royale: The Island,2020,393,6.71786,5.64522,1.5556,1119,69,80920,1054,7,2,6,3,6,6,6,30,60,1,10,13,/boardgame/284665/board-royale-island,You and your friends are stranded on an island and the last man standing wins!,
366322,Skoventyr,2023,158,7.49937,5.64518,2.1818,458,67,36894,1282,117,1,4,1,2,1,1,15,15,0,0,10,/boardgame/366322/skoventyr,"In the vibrant world of Danish folktales, defeat Gamle Erik or lose the forest.",
162378,Holiday Fluxx,2014,502,6.31445,5.64512,1.125,1872,15,20341,2215,32,2,5,3,5,4,4,20,20,0,3,8,/boardgame/162378/holiday-fluxx,Holiday revelers tweak the rules to influence on whom good tidings will fall.,
1475,Careers,1955,2465,5.84931,5.6451,1.4909,4768,82,214674,3282,10,2,6,2,6,4,4,60,60,0,0,8,/boardgame/1475/careers,Sports? Business? Politics? Who will be the first player to reach their career goals?,
193485,Dastardly Dirigibles,2016,478,6.3738,5.6451,1.5714,1302,78,54436,1121,10,2,5,3,5,3,3,60,60,0,1,8,/boardgame/193485/dastardly-dirigibles,,30.22
230898,¡Adiós Calavera!,2017,248,6.87605,5.64509,2.2,505,14,24474,702,8,2,2,2,2,2,2,30,30,0,5,8,/boardgame/230898/adios-calavera,,24.88
253607,1822CA,2018,120,8.13542,5.6448,4.3333,285,22,41337,430,10,3,7,2,6,4,5,360,540,0,0,12,/boardgame/253607/1822ca,A massive 18xx covering Canada from coast to coast.,
104805,Animal Upon Animal: Small and Yet Great!,2011,471,6.26637,5.64478,1.0,1001,5,31967,2226,18,2,2,2,2,2,2,15,15,0,0,5,/boardgame/104805/animal-upon-animal-small-and-yet-great,Get rid of your animals the quickest by building a tower out of them.,
255658,Talisman: Legendary Tales,2018,401,6.43915,5.64473,1.25,1224,41,102288,1475,14,1,6,2,6,3,3,20,40,0,1,14,/boardgame/255658/talisman-legendary-tales,Adventurers roam a fantasy realm to seek the lost talismans.,29.78
171541,Flying Kiwis,2015,496,6.28473,5.64473,1.0769,774,8,34126,4235,18,2,4,2,4,4,4,10,10,0,0,5,/boardgame/171541/flying-kiwis,Be quickest to launch kiwi discs to make patterns in a box and win points!,
324246,Journey to the Center of the Earth,2020,365,6.48795,5.64472,1.75,774,29,36468,1598,9,1,50,1,6,1,2,20,20,0,0,10,/boardgame/324246/journey-center-earth,The players draw their path to the center of the Earth to relive Jules Verne's novel.,
276760,Escape Room: The Game – 2 Player Edition,2019,346,6.52101,5.64463,2.1429,1212,3,27981,935,6,2,2,1,2,2,2,60,60,0,0,16,/boardgame/276760/escape-room-game-2-player-edition,Can you and your buddy stop the chrono decoder and escape the room?,
251726,CONFIDENT?,2018,256,6.74037,5.64444,1.0,595,4,22877,908,27,3,99,3,6,5,6,20,40,1,0,11,/boardgame/251726/confident,"Players answer intriguing questions with a range, aiming to be correct and confident!",
289467,Hour of Need,2021,164,7.51189,5.64423,2.8,408,500,83471,659,11,1,4,1,4,2,2,30,120,0,7,14,/boardgame/289467/hour-need,,
67823,Piou Piou,2009,382,6.59464,5.64412,1.0476,945,12,34564,2746,27,2,5,2,5,3,4,10,10,1,0,5,/boardgame/67823/piou-piou,"Play hen, rooster and nest cards to hatch eggs before the fox steals them.",
306182,Bandada,2022,411,6.35479,5.64393,1.7857,686,47,70420,2839,24,1,2,1,2,2,2,10,20,0,1,10,/boardgame/306182/bandada,"Travel the world photographing birds in this quick, strategic card-drafting game.",
103814,Streams,2011,386,6.59593,5.64377,1.1765,644,13,39645,2449,6,1,99,1,11,2,6,10,10,1,0,8,/boardgame/103814/streams,,
283924,Merchants of Dunhuang,2020,278,6.76216,5.64362,1.5,639,31,46960,764,10,2,4,2,4,3,4,20,35,0,0,8,/boardgame/283924/merchants-dunhuang,,
180179,Siggil,2015,572,6.21552,5.6436,1.3913,948,28,42809,1567,7,1,4,1,4,3,3,20,20,0,0,8,/boardgame/180179/siggil,"Manage your hand, untie the Siggil and capture the most escaping spirits!",
319320,Wok and Roll,2020,220,7.00548,5.64357,1.75,535,31,31615,1069,61,1,5,1,4,3,4,30,45,0,2,10,/boardgame/319320/wok-and-roll,Choose and combo your dice rolls to cook the best dishes in town.,
329432,Tarawa 1943,2021,152,7.66612,5.64344,2.0714,453,27,66435,389,7,1,1,1,1,1,1,30,60,1,0,14,/boardgame/329432/tarawa-1943,A solitaire WWII game on the USMC invasion of Tarawa in 1943.,
258154,Fluttering Souls,2019,330,6.62658,5.64337,1.25,765,41,40055,1003,9,2,2,2,2,2,2,10,20,1,0,13,/boardgame/258154/fluttering-souls,"Draft beautiful butterflies, and compete to attract the legendary White Butterfly.",
377480,Hooky,2023,165,7.41669,5.64326,2.4,295,28,19012,595,69,3,5,3,5,3,5,45,60,0,0,14,/boardgame/377480/hooky,Can you figure out which students are playing hooky?,
301002,Dream Runners,2020,218,6.9957,5.64321,1.8182,514,20,42344,617,6,2,4,2,4,2,4,30,40,0,0,8,/boardgame/301002/dream-runners,Discover the lands hidden inside your mind and solve the puzzle of your dreams.,
279975,An Attrition of Souls,2020,161,7.54783,5.64303,2.3889,352,33,66224,264,6,2,2,1,2,2,2,30,90,1,0,14,/boardgame/279975/attrition-souls,Light and fast paced World War I wargame - 1914-1918.,
17922,Anno Domini: Deutschland,2002,305,6.57705,5.64273,1.48,690,1,14007,587,9,2,8,2,8,3,5,30,30,0,0,10,/boardgame/17922/anno-domini-deutschland,Sort historical events in the correct order.,
38387,Los Banditos,2008,413,6.32923,5.64231,1.4054,514,13,55955,3049,9,2,2,2,2,2,2,15,15,0,0,8,/boardgame/38387/los-banditos,"Two player dice game where bandits compete head to head for ""booty tiles"".",
260298,The Table Is Lava,2018,493,6.23917,5.64216,1.0,872,16,65161,2105,38,2,4,2,4,3,4,20,20,0,1,10,/boardgame/260298/table-lava,,
337262,Fangs,2021,218,7.06336,5.64213,1.75,705,13,41313,674,20,5,8,5,8,6,6,30,30,0,0,10,/boardgame/337262/fangs,"Werewolves, vampires, and humans deduce who's who while obtaining items and goals.",
245222,Squadro,2018,415,6.44564,5.64208,1.6,603,25,34780,1513,24,2,2,2,2,2,2,20,20,0,0,8,/boardgame/245222/squadro,Race to-and-fro. First to bring back 4 out of 5 pieces wins!,
253679,Festo!,2018,292,6.6863,5.64203,2.25,654,27,46084,631,6,2,5,2,5,4,4,30,60,0,0,8,/boardgame/253679/festo,,38.22
309862,Gudetama: The Tricky Egg Card Game,2020,436,6.35561,5.64189,1.1429,1019,28,47649,2274,51,2,7,3,6,4,5,20,20,0,0,7,/boardgame/309862/gudetama-tricky-egg-card-game,Channel your inner lazy egg in this over-easy trick-taking game.,
66798,Heckmeck Barbecue,2010,465,6.27542,5.64159,1.4828,945,4,41629,1327,7,2,5,2,5,2,3,25,25,0,0,8,/boardgame/66798/heckmeck-barbecue,,
378001,Moon River,2023,322,6.53516,5.64123,2.0909,271,29,32811,1141,357,2,4,2,4,2,2,45,45,0,0,8,/boardgame/378001/moon-river,Build your own Kingdomino-like tiles into a cattle ranch.,30.7
5306,Harry's Grand Slam Baseball Game,1962,412,6.33001,5.64104,1.1212,531,14,60222,3291,7,2,4,2,2,2,2,20,20,0,0,8,/boardgame/5306/harrys-grand-slam-baseball-game,"Two managers use a three-card hand to play a quick, but full, baseball game.",66.0
300428,Terminator: Dark Fate – The Card Game,2020,193,7.13927,5.64102,2.0,555,19,37463,860,22,1,4,1,3,1,1,30,30,0,0,14,/boardgame/300428/terminator-dark-fate-card-game,Work together to destroy the Rev-9 Terminator before anyone dies.,
181867,3 sind eine zu viel!,2015,330,6.50608,5.641,1.4118,657,4,24843,1298,7,2,4,2,4,3,4,25,25,1,0,10,/boardgame/181867/3-sind-eine-zu-viel,,
322985,Shadows of Brimstone: Swamps of Death (Revised Edition),2020,120,8.511,5.64098,3.6667,569,22,22171,212,6,1,4,1,4,4,4,90,180,0,63,12,/boardgame/322985/shadows-brimstone-swamps-death-revised-edition,Co-op dungeon crawl the monster-ridden Old West mines and hot Jargono otherworld.,152.72
106753,Ooga Booga,2011,951,5.97643,5.6409,1.0238,1861,16,53014,2154,13,3,6,4,6,5,6,10,10,1,0,7,/boardgame/106753/ooga-booga,,
313730,Harsh Shadows,2021,190,7.19654,5.64076,1.625,604,43,28517,766,6,1,1,1,1,1,1,20,30,0,0,8,/boardgame/313730/harsh-shadows,"Find the three clues you need, bug a spy, and catch him before he escapes.",
